School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Hayti,23.84,19.02,42.85,1,1,1
Thayer,-0.37,8.44,8.08,7,2,2
Valle Catholic,6.15,1.47,7.63,2,9,3
Mid-Buchanan,-0.15,4.06,3.91,5,3,4
Pierce City,-3.64,1.79,-1.86,10,7,5
Lincoln,-6.55,3.6,-2.95,15,4,6
Scott City,-0.29,-2.9,-3.2,6,15,7
Marceline,-7.22,3.3,-3.92,18,5,8
Penney,-1.96,-3.71,-5.66,8,18,9
Skyline,1.12,-7.71,-6.59,4,23,10
Westran,-7.65,0.28,-7.37,20,11,11
Milan,-10.58,2.89,-7.69,26,6,12
Adrian,-8.2,0.28,-7.92,23,10,13
Miller,-2.51,-5.43,-7.94,9,21,14
East Buchanan,3.17,-11.2,-8.03,3,26,15
Midway,-10.86,1.73,-9.13,28,8,16
Gallatin,-9.12,-0.4,-9.52,24,12,17
Fayette,-6.36,-3.86,-10.22,13,19,18
Cabool,-10.8,-3.33,-14.13,27,16,19
Windsor,-7.8,-7.66,-15.46,21,22,20
South Harrison,-11.66,-4.04,-15.7,29,20,21
Cole Camp,-15.08,-1.18,-16.26,35,14,22
Wellington-Napoleon,-8.0,-9.33,-17.32,22,24,23
St. Vincent,-7.58,-10.85,-18.43,19,25,24
Archie,-17.84,-0.72,-18.55,39,13,25
South Shelby,-6.1,-12.76,-18.85,12,33,26
Princeton with Mercer,-6.75,-12.26,-19.01,16,28,27
Portageville,-4.21,-15.28,-19.49,11,40,28
Jasper,-6.45,-15.53,-21.98,14,42,29
Scotland County,-7.01,-15.5,-22.5,17,41,30
Marionville,-20.15,-3.4,-23.54,43,17,31
Greenfield,-13.3,-11.7,-25.0,33,27,32
Crest Ridge,-13.14,-12.63,-25.77,32,31,33
West Platte,-12.13,-14.78,-26.9,30,37,34
Lockwood with Golden City,-12.27,-14.78,-27.05,31,36,35
North Platte,-15.99,-12.47,-28.47,36,29,36
Brentwood,-16.55,-12.56,-29.11,37,30,37
Plattsburg,-10.25,-20.57,-30.82,25,47,38
Liberal with Bronaugh,-19.03,-14.17,-33.2,40,34,39
Mark Twain,-19.78,-15.21,-34.99,42,39,40
Tipton,-19.65,-15.76,-35.4,41,43,41
Sweet Springs with Malta Bend,-24.64,-12.73,-37.37,52,32,42
Putnam County,-23.68,-15.07,-38.75,49,38,43
Diamond,-24.11,-17.81,-41.92,51,44,44
Bishop LeBlond,-14.59,-27.55,-42.14,34,54,45
Knox County,-27.7,-14.7,-42.39,57,35,46
Chaffee,-23.24,-19.71,-42.94,48,46,47
Slater,-21.88,-24.32,-46.2,46,51,48
Polo,-27.27,-19.58,-46.85,55,45,49
Appleton City with Montrose,-23.84,-23.94,-47.78,50,49,50
Drexel with Miami (Amoret),-21.73,-26.55,-48.28,45,53,51
Concordia,-17.77,-32.94,-50.71,38,58,52
Schuyler County,-27.66,-24.42,-52.08,56,52,53
Salisbury,-22.92,-30.97,-53.9,47,56,54
Ash Grove,-30.09,-24.19,-54.28,59,50,55
Crystal City,-32.25,-22.91,-55.15,60,48,56
Sherwood,-25.27,-31.01,-56.28,54,57,57
Rich Hill with Hume,-28.07,-28.4,-56.47,58,55,58
Louisiana,-21.08,-37.43,-58.51,44,62,59
Santa Fe,-24.95,-36.38,-61.33,53,61,60
Pleasant Hope,-33.11,-36.16,-69.27,61,60,61
Harrisburg,-34.25,-35.49,-69.73,62,59,62
